id_artigo,title,authors,year,doi,abstract,journal,nivel_burocracia,metodo,setor_politica,dimensao_teorica,relacao_politica_burocracia,explicacao_arranjo,consequencia_arranjo,valoracao_burocracia,enquadramento_normativo,grau_agencia,referencia_federal,escopo_empirico
372,Os Papéis dos Stakeholders na Implementação das Parcerias Público-Privadas no Estado da Bahia,"Cabral, Sandro; Fernandes, Antonio Sérgio Araújo; Ribeiro, Daniel Barroso de Carvalho",2016,https://doi.org/10.1590/1679-395147398,"Abstract This article analyzes stakeholders' roles in implementing Public-Private Partnerships (PPPs) in the state of Bahia, Brazil. The research encompassed three experiences in the fields of health, sanitation, and sport/culture and it assessed all stages in the life cycle of each PPP, from the early stage of matching the proposal to contract execution, going through the funding and construction stages. The main findings show that the various stakeholder types (deliberative, claimant, controller, and funder) have converging and diverging stake patterns over the PPPs life cycle. In the same vein, survey findings reveal that the various stakeholders seem to be less prepared for the later project stages. Such results contribute to the current debates on applying the stakeholder theory to the public sector domain by providing a prospective view of the working patterns of various stakeholder groups in innovative organizational arrangements such as the PPPs.",Cadernos EBAPE.BR,Nível de rua,quantitativo,,,,,,,,,,
373,A relação entre governo eletrônico e governança eletrônica no governo federal brasileiro,"Guimarães, Tomás de Aquino; Medeiros, Paulo Henrique Ramos",2005,,"The article explores the electronic government's contributions for the electronic governance in the Brazilian federal government's context. Electronic governance is understood as a process that aims to the political manifestation and participation of the civil society, close to the government, by electronic means, in the formulation, attendance of the implementation and evaluation of the public policies, with the objective of citizenship and democracy development. The research was based in the opinion of 27 key informers from the four sectors that constitute the e-gov stakeholders: public sector, private sector, Third Sector and Academy. The qualitative research employed analysis content technique to verify the perceptions of the interviewees on the topics considered in the study, using Atlas.ti software to help with conceptual ordering of collected data. The main results were that the electronic governance, in the federal level, is in its initial phase of development, with little participation of the citizens in the public policy formulation, that is, a weak influence of the civil society in the decision making, through the Internet, related to the public policies agenda setting.",Cadernos EBAPE.BR,Geral,qualitativo,,,,,,,,,,
374,Responsabilidade Social Corporativa: uma visão crítica a partir do estudo de caso da tragédia socioambiental da Samarco,"LOPES, JULIANA CAMPOS; DEMAJOROVIC, JACQUES",2020,https://doi.org/10.1590/1679-395173811,"Abstract Corporate Social Responsibility models in the mining industry have often used sustainability reports and practices linked to the model of the Social License to Operate as a way to ensure the legitimacy of its operations. In Brazil, the Samarco case has challenged the implementation of both strategies, after the company, which was considered an example of social responsibility practices in the mining sector, was responsible for one of the worst social environmental tragedies in the country. This research adopts a case study of the Fundão dam collapse, to enhance the contradictions of the Corporate Social Responsibility model that contributed to the tragedy. Data collection included the company’s sustainability reports, documents from public agencies, and interviews with the company’s stakeholders affected by the tragedy. The data were worked through content analysis. The results show contradictions between the company’s documents and the perception of the community about the risks. Corporate Social Responsibility adopted by Samarco prioritized monitoring the perception of image and the company’s reputation with its different stakeholders, by reaching a high level of trust between the company and population. However, this strategy, combined with the economic dependence of the municipality, hid the operational risks of the Fundão dam resulting in increased vulnerability of the local community.",Cadernos EBAPE.BR,Alto escalão,qualitativo,,,,,,,,,,
375,Mecanismos de controle na governança corporativa das empresas estatais: uma comparação entre Brasil e Portugal,"Fontes Filho, Joaquim Rubens; Alves, Carlos Francisco",2018,https://doi.org/10.1590/1679-395172454,"Abstract This study aims to identify how external and internal control mechanisms of corporate governance, typically used in the private business sector, are applied or transformed for the public sector in state-owned enterprises (SOEs). Based on a review of the agency problem and the mechanisms proposed for its mitigation in the business context, the study analyzes the governance situation of SOEs in Brazil and Portugal, with a view to comparing the solutions adopted in the two countries and the needs for development. In addition to sharing common history and cultural foundations, these countries are characterized by a low investor security environment and fragility of dispute settlement mechanisms; by concentrated ownership structures; and by capital markets still insufficient to pressure corporate behavior, conditions which weaken the market mechanisms of external control and amplify the influence of the peculiarities of SOEs’ internal governance issues. The analyses point to significant recent advances in SOEs’ governance practices, but identify challenges yet to be addressed.",Cadernos EBAPE.BR,Geral,nao identificado,,,,,,,,,,
376,A constituição da identidade dos professores de pós-graduação stricto sensu em duas instituições de ensino superior: um estudo baseado nas relações de poder e papéis em organizações,"Correa, Marcos Vinícius Pereira; Lourenço, Mariane Lemos",2016,https://doi.org/10.1590/1679-395145075,"Abstract This article aims to investigate the constitution of the identity of professors in advanced degree courses in a public university and in a private university. Research based on the qualitative approach, characterized as a study of multiple cases, and based on in-depth interviews carried out with 15 professors. Theoretical framework grounded in studies of identity, social roles and power in organizations. As a result, it evidenced that the professor identity is permeated by meanings derived from the socialization processes along the academic path, so that the choice of the teaching career and the meanings attributed to teaching and research were mainly built through everyday interaction experienced with their professors and students. It was observed that professors take on multiple roles in educational institutions, which together with the requirements for publication of scientific articles, cause a feeling of anguish in these actors, given that the time required to perform such a range of activities turns out to engage not only the space of universities, but other spheres of the professor's social life.",Cadernos EBAPE.BR,Nível de rua,qualitativo,,,,,,,,,,
377,GESTORES DE NÍVEL DE RUA: DESVENDANDO UM CONCEITO CENTRAL PARA ANÁLISE DE IMPLEMENTAÇÃO DE POLÍTICAS PÚBLICAS,"Gofen, Anat; Lotta, Gabriela Spanghero; Thomazinho, Gabriela",2026,https://doi.org/10.12660/cgpc.v31.n2.92803,"ABSTRACT Although numerous studies have explored policy implementation in street-level work within frontline organizations, the management of policy implementation has often been overlooked. To explore the managerial aspects of implementation, this study focuses on heads of street-level organizations as a distinctive tier of public management, termed here “street-level management.” The analysis used interviews with Israeli street-level managers from the education, social welfare, and policing sectors and Brazilian research about school directors and health center managers. The findings encompass a discussion of the particular dynamics and how four management functions are exercised in the relationships with subordinates and the policy clientele. The functions are translation, synchronization, mobilization, and gap resolution. The findings contribute to understanding the specificities and challenges of street-level managers.",Cadernos Gestão Pública e Cidadania,Nível de rua,qualitativo,,,,,,,,,,
378,GARANTIR LEITOS PARA SALVAR VIDAS: BUROCRATAS DE MÉDIO ESCALÃO NA RESPOSTA À PANDEMIA DE COVID-19,"Vale, Larissa Meneghini; Godinho, Letícia",2026,https://doi.org/10.12660/cgpc.v31.n2.91229,"ABSTRACT The article examines the role of mid-level bureaucracy in a context of crisis. Developed in response to the COVID-19 pandemic, the study focuses on the performance of mid-level bureaucrats within the policy aimed at expanding hospital bed capacity in the Brazilian Unified Health System (Sistema Único de Saúde - SUS), particularly in the state of Minas Gerais. Adopting a case study approach, the research draws on quantitative and documentary data, as well as semi-structured interviews. The results indicate that the actions of mid-level bureaucrats led to significant transformations in governance arrangements and institutional functioning. The findings reinforce the relational role of this segment of the bureaucracy and its importance in crisis contexts, especially in negotiations and coordination with internal and external actors. Moreover, the study highlights the central contribution of the mid-level bureaucracy to policy formulation, implementation, and monitoring.",Cadernos Gestão Pública e Cidadania,Médio escalão,metodos mistos,,,,,,,,,,
379,ESTUDOS SOBRE A BUROCRACIA NO NÍVEL SUBNACIONAL: AVANÇOS E PERSPECTIVAS,"Lopez, Felix G.; Batista, Mariana; Marenco, André",2024,https://doi.org/10.12660/cgpc.v29.90527,,Cadernos Gestão Pública e Cidadania,Geral,nao identificado,,,,,,,,,,
380,TRANSPARÊNCIA SOBRE DIRIGENTES PÚBLICOS ESTADUAIS: UMA ANÁLISE EXPLORATÓRIA,"Freitas, Matheus Nunes de; Praça, Sérgio Rodrigo Marchiori",2024,https://doi.org/10.12660/cgpc.v29.89150,"ABSTRACT Public servants play an essential role in the functioning of the state. Public leaders, in particular, are central in translating political directions into public policies and are the link between high-level and street-level bureaucrats. Yet, a pressing question remains: to what extent does government information offers insights into the characteristics of agents who hold appointed positions and are responsible for conducting public affairs? This article seeks to answer this question by analyzing the legislation governing the administrative structures of the Brazilian states and their online transparency portals, verifying the feasibility of understanding aspects such as attributions, educational background, gender, and race of these bureaucrats. The results show limits to comprehending the profile of leaders at the subnational level, either within the state or in comparative analyses across governments. The article contributes to connecting theoretical discussions on transparency and workforce composition within the public sector.",Cadernos Gestão Pública e Cidadania,Alto escalão,nao identificado,,,,,,,,,,
381,DECIFRANDO A ESFINGE DA BUROCRACIA SUBNACIONAL NO FEDERALISMO BRASILEIRO: O QUE SE ESCONDE POR TRÁS DESSA REALIDADE?,"Grin, Eduardo; Gonçalves, Danilo",2024,https://doi.org/10.12660/cgpc.v29.90377,"ABSTRACT This article addresses the topic of Brazilian subnational bureaucracies and how studies in national literature have gradually expanded the analysis of their structure and functioning in states and municipalities. After a generation of studies on local power focused on analyzing democracy and participation, the understanding of subnational bureaucracies has gained relevance in the framework of decentralization of responsibilities to states and municipalities, which demands more bureaucratic capacity. This study also maps the debate on subnational bureaucracies in international and national literature. The reality of state and municipal public service in the context of decentralized federalism is also described in comparison with the central government to highlight its expansion and the effects it has on the public administration of these spheres of government. Finally, emerging themes are suggested in this incipient research agenda for quantitative studies and case studies.",Cadernos Gestão Pública e Cidadania,Geral,quantitativo,,,,,,,,,,
382,CONEXÕES ENTRE CAPACIDADES BUROCRÁTICAS E BUROCRACIAS DE MÉDIO ESCALÃO: UMA PESQUISA DE ESCOPO,"Papi, Luciana Pazini; Santos, Gislaine Thompson dos; Seidi, Mutaro",2024,https://doi.org/10.12660/cgpc.v29.88807,"ABSTRACT The article maps the advances in the concept of mid-level bureaucracies (MLB) in Brazilian scientific literature. The study seeks to identify the definitions used in the literature, efforts made to operationalize the concept, and its relationship with bureaucratic capacities. A scoping review examined the Brazilian literature on the subject in the last 30 years. The results show that research on MLB is recent, incipient at the municipal level, and associated with bureaucratic capacities. In general, scholars conceptualize MLB as individuals occupying intermediate positions between the top and the street-level bureaucracy, with broad consensus on their technical, political, and operational roles. The findings demonstrate the need for further research on MLB at the municipal level, given the importance of local administration in shaping public policies.",Cadernos Gestão Pública e Cidadania,Médio escalão,nao identificado,,,,,,,,,,
383,TRANSPARÊNCIA DOS BANCOS DE DESENVOLVIMENTO SUBNACIONAIS BRASILEIROS: ENTRE O SIGILO DA BUROCRACIA E A DEMOCRATIZAÇÃO DA INFORMAÇÃO,"Gonçalves, Bárbara Garschagen; Zuccolotto, Robson; Souza, Frederico Pinto de; Caliman, Douglas Roriz",2024,https://doi.org/10.12660/cgpc.v29.89782,"ABSTRACT This research carried out a diagnosis of the active transparency of the development banks (DBs) in Brazil based on the Brazilian Development Bank (BNDES) Transparency Guide. The observation protocol consisted of 33 items distributed among 8 pillars, namely: Policies and guidelines; Institutional; Finance and jobs; Portfolio information; Customer data; Operations data; Impact; and Social Participation. The results show that the DBs present a process of transparency that is still insufficient and that the reality found in the institutional portals is marked by the absence of important information, which would clarify the criteria used to define the allocation of government funds. Many of the advances in the federal context were not incorporated into the subnational DBs, mainly due to complex legislation that favors secrecy in these institutions.",Cadernos Gestão Pública e Cidadania,Geral,nao identificado,,,,,,,,,,
384,A AGENDA DE PESQUISA DA BUROCRACIA DE NÍVEL DE RUA NO CONTEXTO DA PANDEMIA: UMA REVISÃO INTEGRATIVA,"Fonseca, Carlos Eduardo Guilarducci; Emmendoerfer, Magnus Luiz; Valadares, Josiel Lopes",2023,https://doi.org/10.12660/cgpc.v28.85447,"ABSTRACT The implementation of public policies during crises situations, particularly at the street level where interactions between the state and the citizen occur, remains a sparsely studied area. The COVID-19 pandemic significantly affected the autonomy of street-level bureaucrats influenced by organizational and relational factors. This study explores the literature available in the Web of Science database on street-level bureaucracy during the pandemic through an integrative review, seeking to understand the crisis’ influence on policy implementation at the street level. Additionally, the use of software, specifically the VOSviewer 1.6.17, is examined to understand its contribution to data analysis, pointing out its advantages and limitations. The main results revealed that crisis contexts, such as the pandemic, profoundly influence the implementation of public policies at the street level with negative impacts on user services. While this research has limitations due to the limited number of analyzed data, it contributes to a better understanding of the influences of crises on the street-level implementation of public policies. Furthermore, future investigations should explore the emotional consequences experienced by street-level bureaucrats and examine the approach taken during crises by professionals who regularly deal with emergency situations, such as firefighters and ambulance crews.",Cadernos Gestão Pública e Cidadania,Nível de rua,quantitativo,,,,,,,,,,
385,A ATUAÇÃO DA BUROCRACIA DE MÉDIO ESCALÃO NA PANDEMIA DE COVID-19,"Guimarães, Flávia Alves; Souza, Letícia Godinho de; Costa, Bruno Lazzarotti Diniz",2023,https://doi.org/10.12660/cgpc.v28.88138,"ABSTRACT This article explores the effects of the COVID-19 pandemic on the performance of mid-level bureaucracy. This qualitative and exploratory investigation adopted the research strategy of a case study of the bureaucracy responsible for the social assistance policy of the city of Belo Horizonte, Brazil, in 2020. The research was conducted through bibliographic and documentary research and semi-structured interviews and questionnaires. The bureaucracy’s perception of the changes in the intra-organizational dimensions of public administration caused by the pandemic was captured. It was possible to notice that the crisis affected the work system, the decision-making processes, the interactions with other actors, and the skills required for the performance of the functions of these government actors. The research showed that how the mid-level bureaucracy acted helps to understand the functioning of the service and the resilience of public policy in the context of crisis.",Cadernos Gestão Pública e Cidadania,Médio escalão,metodos mistos,,,,,,,,,,
386,INCENTIVOS À TRANSIÇÃO DE CARREIRA DOS BUROCRATAS DE MÉDIO ESCALÃO,"Vecchia, Rosangela Dalla; Faveri, Diego de; Brulon, Vanessa",2024,https://doi.org/10.12660/cgpc.v29.89025,"ABSTRACT This research aims to identify the incentives that can attract public attorneys of the National Treasury Attorney’s Office (NTAO) to managerial positions and to determine whether such incentives are currently in place in this agency. Data collection was carried out through semi-structured interviews with 14 attorneys in 2019. The mixed grid content analysis resulted in the following categories of incentives: training, financial incentive, organizational support, nature of the activity, and flexibility of work arrangements. The results indicate that the main incentives are not always present in the NTAO, which decreases the public attorneys’ interest in managerial positions at the agency. An important contribution of this research refers to the specificities of the mid-level bureaucrats (MLB) in the Brazilian public sector: the activities of these professionals are permeated by the particularities of the Brazilian public administration as a whole, which negatively affects the provision of incentives such as “training” and “nature of the activity.” The persistence of the bureaucratic ideal also challenges the incorporation of incentives in the category “flexibility of work arrangements.”",Cadernos Gestão Pública e Cidadania,Médio escalão,metodos mistos,,,,,,,,,,
387,ESTRUTURAÇÃO E DISCRICIONARIEDADE NA IMPLEMENTAÇÃO DE POLÍTICAS: UMA PROPOSTA DE FRAMEWORK,"Sousa, Jessica Rani Ferreira de; Helal, Diogo Henrique",2026,https://doi.org/10.12660/cgpc.v31.n2.92870,"ABSTRACT This theoretical essay aimed to deepen the debate about discretion in the implementation of public policies by proposing an analytical framework that considers both structuring properties and conditioning elements of the discretionary action of so-called street-level bureaucrats. Based on a structurationist approach, this essay offers an integrated perspective that goes beyond the traditional dichotomy between top-down and bottom-up approaches regarding the implementation process. The discussion and the set of propositions presented suggest that structuring properties - rules, resources, routines, and culture - not only shape discretionary action, but are also continually reshaped by discretion conditioned by the practices of agents in the field. This recursive relationship, aligned with the double hermeneutics of structuration theory (Giddens, 2009), highlights the complexity of the implementation environment and the need for an analytical approach that captures this dynamism.",Cadernos Gestão Pública e Cidadania,Nível de rua,nao identificado,,,,,,,,,,
388,INTERMEDIAÇÕES NO ACESSO DE PESSOAS EM SITUAÇÃO DE RUA A SERVIÇOS PÚBLICOS,"Pires, Roberto Rocha C.; Miranda, Juliana Rocha",2025,https://doi.org/10.12660/cgpc.v30.92447,"ABSTRACT This study analyzes the brokerage processes involved in granting access to public policies for disadvantaged social groups. It is based on field research conducted in downtown Brasília (Brazil), observing hundreds of interactions between people experiencing homelessness and the institutions providing public services for this population. The study questions the assumptions regarding direct relationships between street-level bureaucrats and users, connections often taken for granted in the literature on public policy implementation. By drawing on perspectives of policies as everyday experiences involving various third parties, the findings indicate: a) theoretical and methodological proposals for incorporating brokerage as a central object of study in policy implementation processes; and b) a deeper understanding of the underlying conditions of brokerage, the variations among brokers, and the consequences of these processes for people experiencing homelessness, offering valuable insights for actions aimed at promoting equitable access to public services.",Cadernos Gestão Pública e Cidadania,Alto escalão,nao identificado,,,,,,,,,,
389,DESIGUALDADES DE GÊNERO E COR/RAÇA ENTRE OS DIRIGENTES MUNICIPAIS E ESTADUAIS NO BRASIL (2010 e 2019),"Teles, José",2024,https://doi.org/10.12660/cgpc.v29.89163,"ABSTRACT This article analyzes gender and race inequalities in wages and career progression among state and local-level bureaucrats in Brazil. It draws upon data from the Brazilian official report on labor activities, Relação Anual de Informações Sociais (RAIS), provided by Atlas do Estado Brasileiro and applies matching and regression techniques to estimate the effects of gender and race on wages and career progression chances. Findings show that there are still strong inequalities between men and women and the White and Black populations. Considering the intersectionalities between gender and race, Black women are at the bottom of the wage and career hierarchy among both state and local-level bureaucrats. Conversely, White men earn the highest wages and occupy the most prestigious career positions.",Cadernos Gestão Pública e Cidadania,Geral,quantitativo,,,,,,,,,,
390,O Fantasma na Máquina: System-Level Bureaucracy e Coordenação Interorganizacional em Políticas Públicas,"Castro, André Luís de",2023,https://doi.org/10.12660/cgpc.v28.86094,"ABSTRACT The objective is to understand how interorganizational coordination occurs in the development of information systems in tax collection and basic education policies in the state of Paraná, Brazil. This implies the analysis of the relationships established between system-level bureaucrats (SYBs) – specialists who work in the development of information systems – and other bureaucracies in the implementation of public policies. Theoretical references on bureaucracy, information and communication technologies (ICTs) in the public sector, and coordination of public policies were mobilized. From a methodological point of view, it is a comparative study, analyzing two public policies: tax collection and basic education in the state of Paraná, and the mixed-ownership company that develops the systems, Companhia de Tecnologia da Informação e Comunicação do Paraná (CELEPAR). Such policies are distinguished by the way in which the relationships between bureaucracies occur. In both, informal learning networks, mutually dependent, allow actors to create and use coping strategies that contribute to the coordination of public policy. These strategies are related to the writing of laws and public notices, the creation of unofficial information systems and resistance to change. They generally reflect beneficial contributions to public policy. The results imply demonstrating that the decision-making processes of policies are changed according to the use of ICTs, and disputes are transferred to other locus, which information systems sometimes hide, sometimes reveal.",Cadernos Gestão Pública e Cidadania,Médio escalão,nao identificado,,,,,,,,,,
391,CORRUPÇÃO E CARGOS COMISSIONADOS: UM EXERCÍCIO QUANTITATIVO PARA ESTADOS BRASILEIROS,"Santos, Álvaro Luís Gonçalves; Moraes, Gustavo Inácio de",2026,https://doi.org/10.12660/cgpc.v31.n1.92020,"ABSTRACT This paper investigates the effect of appointed positions on corruption levels across Brazilian states. The research is motivated by a persistent controversy in Brazilian public administration regarding the relationship between state-level corruption and the proportion of appointed officials relative to the total number of tenured public employees. Using data envelopment analysis (DEA), the research analyzes data from public budgets, development indices, and the CIPM index (irregular accounts per million inhabitants) to explore the quantitative relationship between political appointments and corruption. The results demonstrate that states with a greater proportion of appointed officials tend to have higher levels of corruption, suggesting that the widespread practice of political appointments can create opportunities for the misuse of public office for private gain.",Cadernos Gestão Pública e Cidadania,Geral,quantitativo,,,,,,,,,,
392,Controle e seus desdobramentos: uma análise multidimensional,"Oliveira, Bruno Santos de; Medeiros-Costa, Caio César de",2026,https://doi.org/10.12660/cgpc.v31.n2.92251,"ABSTRACT This study analyzes control and its developments from the perspective of public servants. The theoretical framework is based on the definition of control proposed by Dahl and Lindblom (1971) and on further discussions by Anechiarico and Jacobs (1998), Kwon (2014), and Kessler and Leider (2016), among others, who address the social, administrative, and economic dimensions of the phenomenon. A qualitative analysis was conducted based on fourteen interviews with federal public servants, selected through the snowball sampling technique. The interviews were examined using deductive content analysis and sentiment analysis. The results confirm the multiplicity of control developments and the simultaneous occurrence of perceived effects across different dimensions. The study contributes to the literature by highlighting developments identified by managers, which may undermine bureaucrats’ autonomy and initiative, leading to decision-making paralysis, distortions in resource and policy allocation, and weakening social control.",Cadernos Gestão Pública e Cidadania,Geral,qualitativo,,,,,,,,,,
393,LABORATÓRIOS DE INOVAÇÃO E BARREIRAS AO INTRAEMPREENDEDORISMO EM GOVERNOS,"Silva Junior, Alessandro Carlos da; Emmendoerfer, Magnus Luiz; Lauriano, Nayara Gonçalves; Silva, Maysa Alves Correa",2024,https://doi.org/10.12660/cgpc.v29.90107,"ABSTRACT This article analyzes the potential of innovation labs to minimize the barriers to intrapreneurial behavior within the public sector. Employing a qualitative approach, the study uses bibliographical sources, documental research, and structured questionnaires applied to a sample of 22 civil servants working in 18 innovation laboratories identified in South America. The results reveal that innovation labs contribute to minimizing the barriers to intrapreneurial behavior, especially those related to the bureaucratization of processes, low flexibility, resistance to change, and arrogance. These spaces achieve this by simplifying processes, using methodologies and training courses to stimulate creativity and innovation, and fostering a closer alignment between public servants and citizen demand. This research contributes valuable insights into how innovation labs can create a culture of entrepreneurship and innovation in the public sector, given the dynamic characteristics of these spaces and the use of agile methodologies, transforming the mentality of public servants.",Cadernos Gestão Pública e Cidadania,Geral,metodos mistos,,,,,,,,,,
394,CAPACIDADE ESTATAL COMO MECANISMO DE IMPLEMENTAÇÃO DE POLÍTICAS PÚBLICAS: UMA REVISÃO SISTEMÁTICA DA LITERATURA,"Pimentel, Rosiane Graziele Rodrigues; Ferreira, Vicente da Rocha Soares",2026,https://doi.org/10.12660/cgpc.v31.n4.92445,"ABSTRACT Understanding how state capacities function as instruments for public policy implementation has drawn the attention of researchers. This study aims to contribute to the literature on state capacities in implementing public policies within complex political-institutional environments, where it is necessary to reconcile the effectiveness and legitimacy of governmental action. To present the current state of research on state capacity and public policy implementation, we analyzed a dataset from the literature using bibliometric methods and a systematic literature review. The study comprises a sample of 103 articles published in high-impact journals between 2018 and 2023. Analyses were conducted using citation network techniques, keyword and co-occurrence analysis, publication trends, co-citation analysis, and clustering. The results highlight how the two approaches to public policy relate to each other in the process of implementing public policies, as well as the possibilities for research that connect the topic of state capacities with the topic of policy implementation.",Cadernos Gestão Pública e Cidadania,Nível de rua,nao identificado,,,,,,,,,,
395,"GOVERNO ABERTO: CAMINHOS PARA TRANSPARÊNCIA, DADOS ABERTOS, PARTICIPAÇÃO, COLABORAÇÃO E ACCOUNTABILITY","Brelàz, Gabriela de; Dias, Thiago Ferreira; Reinecke, Luiz Filipe Goldfeder; Nascimento, Alex Bruno F. M. do; Rodrigues, Diana Cruz",2025,https://doi.org/10.12660/cgpc.v30.92960,"ABSTRACT Since the 1988 Federal Constitution, there have been advances in Brazilian public administration. Among the various transformations, the incorporation of the concept of democratic accountability stands out, which has led to a slow and vast implementation of new institutional practices. Thus, the concept of Open Government has emerged as an approach that integrates coordinated initiatives and policies to improve the Public Administration and its relationship with society, making democratic accountability more robust and bringing with it the discussion about opening up government data. This text begins with a brief theoretical exposition of Open Government and its foundations. It then presents the nine articles that make up the issue, which are subdivided into three groups: (i) Open Government at the National Level (ii) Open Government at the Local Level, and (iii) Open Government and its Transversality.",Cadernos Gestão Pública e Cidadania,Geral,nao identificado,,,,,,,,,,
396,CAPACIDADES ESTATAIS E IMPLEMENTAÇÃO DE POLÍTICAS EDUCACIONAIS NO NÍVEL LOCAL: A TRAJETÓRIA DA BASE NACIONAL COMUM CURRICULAR EM UM MUNICÍPIO MINEIRO,"Oliveira, Breynner Ricardo de; Alves, Maria Michelle Fernandes",2024,https://doi.org/10.12660/cgpc.v29.89154,"ABSTRACT This article analyzes the connections between the State Capacities of the Municipal Department of Education (SME) of Contagem (Minas Gerais) and the trajectory of implementation of the National Common Curricular Base (BNCC) in Elementary School. The documentary and qualitative research analyzed two dimensions in the 2017-2020 government cycle: technical-administrative and political-relational. Regarding the first, the SME coordinated, through the Training Board (DF), a training program that formulated and implemented a new curriculum aligned with the BNCC guidelines. We highlight the trajectory and institutional expertise of the SME and the profile of the implementers in the body. The second dimension highlights the SME’s difficulties in establishing partnerships with other actors and the lack of institutional cooperation with the state. The fact that Contagem manage your own education system contributed to the SME constituting its ethos and institutional capabilities, which contributed to the implementation of the base.",Cadernos Gestão Pública e Cidadania,Nível de rua,qualitativo,,,,,,,,,,
397,A INFLUÊNCIA DA DEPENDÊNCIA FINANCEIRA NA EFETIVIDADE DA GESTÃO DE MUNICÍPIOS BRASILEIROS,"Lima, Caio Raoni Pereira; Diniz, Josedilton Alves",2026,,"ABSTRACT The research is based on the premise that public administration must be effective for the provision of goods and services to society to achieve its primary goal of meeting the population’s demands for quality services. Using the lens of Fiscal Federalism Theory, the study sought to contextualize the mechanisms of fiscal decentralization and observe how the dynamics of resource distribution and responsibilities can affect outcomes. The main objective was to analyze the influence of financial dependence on the effectiveness of the management of Brazilian municipalities. A model was developed considering effectiveness (IEGM) as the dependent variable, financial dependence as the independent variable, and GDP per capita and municipal population as control variables. The results show the negative influence of financial dependence on effectiveness. The low autonomy in generating own resources exposes municipalities to volatility and uncertainties in securing funds, compromising their ability to provide services to society.",Cadernos Gestão Pública e Cidadania,Nível de rua,nao identificado,,,,,,,,,,
398,GESTÃO PARTICIPATIVA E AS INTERAÇÕES DOS CONSELHOS MUNICIPAIS COM OS MOVIMENTOS INSURGENTES EM CIDADES DO SEMIÁRIDO BRASILEIRO,"Veras, Vanessa Maria Vasconcelos; Carvalho, Hermano José Batista de; Alencar, Rafaela Cajado Magalhães de; Vasconcelos, Brena Kelle Carneiro",2025,https://doi.org/10.12660/cgpc.v30.90866,"ABSTRACT Cultural contexts shape municipalities, requiring innovative management that emphasizes citizens’ active participation. Municipal councils stand out in formulating and defining public policy priorities and are an example of participatory initiatives at the local level. However, local governments still play a leading role, which is accepted by citizens. This research investigates citizen participation models in municipal councils, analyzing the interaction between these councils and local insurgent movements, as well as how they influence the local governments in the Brazilian state of Ceará. The study observed that interactions between municipal councils and insurgent movements are still fragile, as the councils adopt traditional models that hinder co-management. Additionally, the movements are strong in terms of organization and deliberation, preferring to work closely with the community, even if this behavior jeopardizes collaboration with the local public administration.",Cadernos Gestão Pública e Cidadania,Alto escalão,nao identificado,,,,,,,,,,
399,A LUTA DE MULHERES PARA VIVEREM BEM JUNTAS! MOBILIZAÇÕES COLETIVAS E ASSOCIAÇÃO NA FRONTEIRA BRASIL-BOLÍVIA,"Santo, Anderson Luís do Espírito; Mendes, Lenita Maria Bernardo Estra; Silva, Vivian da Veiga; Voks, Douglas Josiel",2025,https://doi.org/10.12660/cgpc.v30.91299,"ABSTRACT This article aims to understand the configuration of public arenas around issues affecting women in the municipalities of Corumbá and Ladário located in the Brazilian state of Mato Grosso do Sul along the border with Bolivia. Grounded in critical pragmatism within the social sciences, the study employs a cartographic approach to the field of practices, operationalized via the Border Social Innovation Observatory (OBISFRON) platform. The research identified public actions emerging from the experiences and collective practices of different socio-state organizations operating in the public arena focused on women in this territory. The results reinforce the importance of fostering dialogue between social innovation, public policy, and public arenas to challenge and transform traditional models of city planning, management, and governance. This is particularly relevant since the local public administration has failed to directly engage with the demands and initiatives of civil society collectives.",Cadernos Gestão Pública e Cidadania,Geral,nao identificado,,,,,,,,,,
400,ESTRUTURA E MECANISMOS DA GOVERNANÇA EM REDE NA IMPLEMENTAÇÃO DE POLÍTICAS PÚBLICAS,"Cirino, Andréia Lopes; Tavares, Bruno; Pereira, Breno Augusto Diniz; Silva, Fernanda Cristina da",2024,https://doi.org/10.12660/cgpc.v29.89644,"ABSTRACT The various actors involved in the construction and implementation of a public policy interact frequently and continuously. Such interactions tend to be institutionalized, with formal and informal rules, deliberation arenas, jurisdictions, and procedures for joint decisions and actions, characterizing network governance. This study sought to understand the structure and mechanisms of network governance in the implementation of public policies for children and adolescents in Brazil. It is a qualitative research collecting data from documents and semi-structured interviews. The results point to a lightly formalized network with cooperation centralized in the Municipal Council for the Rights of Children and Adolescents (known as CMDCA). Regarding the network’s structure and governance mechanisms, it was found that the CMDCA is a central player, acting to coordinate, monitor, and motivate the actors. Coordination occurs mainly through monthly meetings; monitoring activities consist of inspecting entities registered at the CMDCA and information transfer; and motivational actions refer to support provided through grants, mediation, and information. The study contributes to the discussion about the role of network governance in policy elaboration and implementation, offering valuable insights and conceptual tools to better understand this structural arrangement.",Cadernos Gestão Pública e Cidadania,Nível de rua,metodos mistos,,,,,,,,,,
